ServiceID,ResponseTime(ms),Availability(%),ReliabilityScore,Usability(%),Credibility(%),Certification,CostSatisfaction(%),Prestige(1-5),Security(%),TrustIndex
S2,596,99.03,0.965,88.28,74.93,0,66.68,2,80.35,0.4341
S2,914,98.06,0.822,78.34,96.08,0,85.97,1,72.43,0.1838
S2,111,99.43,0.91,61.96,89.42,0,68.49,5,71.52,0.6946
S2,417,97.71,0.907,90.23,88.72,1,82.63,2,87.23,0.691
S2,691,98.38,0.841,81.31,96.55,1,65.71,2,77.2,0.3871
S2,315,98.42,0.918,97.58,91.94,1,99.58,1,71.53,0.7245
S2,438,98.02,0.901,85.41,97.59,0,95.83,5,78.87,0.7586
S2,875,99.86,0.902,81.36,98.73,1,79.33,3,99.27,0.5179
S2,760,99.09,0.872,71.78,80.35,1,98.05,3,70.51,0.4697
S2,180,98.62,0.968,69.46,75.94,0,78.09,1,95.79,0.7585
S2,826,98.53,0.817,69.2,81.56,1,92.56,5,96.8,0.4755
S2,584,97.48,0.888,76.28,99.03,0,97.63,5,79.63,0.4932
S2,473,98.12,0.852,66.85,75.74,1,98.79,2,86.94,0.6706
S2,809,99.02,0.97,93.77,87.73,1,98.59,1,74.25,0.4738
S2,299,99.77,0.845,92.21,72.53,1,93.65,3,89.25,0.6997
S2,636,99.45,0.953,89.15,94.97,0,69.75,2,98.73,0.5486
S2,565,97.9,0.922,61.95,90.05,0,99.6,1,80.32,0.5168
S2,188,98.3,0.975,62.88,85.66,0,88.98,2,85.82,0.7755
S2,367,97.25,0.919,85.46,88.9,1,92.56,1,79.16,0.6616
S2,754,97.31,0.911,89.96,73.51,1,89.97,2,83.57,0.5166
S2,670,98.41,0.96,61.07,95.84,1,78.65,2,83.14,0.5029
S2,588,98.59,0.912,71.62,80.2,1,77.06,5,91.59,0.5611
S2,976,97.79,0.969,65.45,75.07,1,70.7,4,94.14,0.3543
S2,637,98.93,0.81,69.25,70.44,1,56.26,1,95.76,0.3588
S2,146,99.11,0.899,80.74,71.82,1,81.47,5,76.97,0.7995
S2,387,97.9,0.963,64.37,90.15,1,66.07,1,77.43,0.6271
S2,877,99.28,0.97,69.19,91.55,1,59.6,5,99.61,0.4453
S2,115,97.62,0.967,82.6,74.47,0,63.09,3,95.79,0.6888
S2,810,98.63,0.921,80.32,88.17,0,69.36,5,84.9,0.2927
S2,500,99.41,0.999,94.3,84.49,0,50.39,3,99.57,0.5265
S2,893,98.61,0.836,66.02,98.12,1,67.46,3,74.26,0.2713
S2,185,99.72,0.835,74.8,89.96,0,81.87,2,99.62,0.7743
S2,349,97.18,0.807,96.97,85.61,1,60.02,4,77.61,0.5986
S2,490,98.76,0.998,91.83,78.51,0,60.63,1,97.91,0.5202
S2,881,98.69,0.87,83.89,83.85,1,57.86,3,83.95,0.3772
S2,434,98.98,0.952,90.76,77.41,1,61.93,1,84.05,0.6235
S2,728,99.5,0.812,77.94,90.35,1,51.32,2,73.35,0.2475
S2,618,99.18,0.86,96.43,87.82,1,98.92,4,97.01,0.6188
S2,236,99.37,0.925,83.99,78.89,1,53.43,2,95.42,0.7842
S2,982,97.87,0.905,87.83,70.36,0,86.41,4,87.17,0.2385
S2,787,98.16,0.842,86.08,99.48,1,63.49,3,78.27,0.4127
S2,939,98.88,0.892,86.91,71.59,0,74.85,5,87.27,0.2849
S2,597,98.66,0.822,85.64,86.41,1,66.6,4,87.11,0.4981
S2,926,99.88,0.909,62.95,95.56,1,98.53,2,82.81,0.525
S2,826,97.56,0.819,84.15,88.63,0,67.93,1,74.6,0.2503
S2,576,98.05,0.927,91.34,87.61,1,72.39,3,71.1,0.4485
S2,693,98.72,0.831,60.02,91.45,1,99.43,4,79.21,0.4628
S2,322,99.6,0.909,95.67,79.24,0,54.96,3,89.89,0.6051
S2,471,99.79,0.826,98.09,81.69,0,64.78,3,94.22,0.5836
S2,501,98.01,0.88,65.13,72.54,0,69.27,4,88.92,0.4306
S2,542,97.2,0.87,81.4,70.14,0,72.49,1,86.33,0.5124
S2,589,98.26,0.951,64.42,77.94,0,97.87,3,95.36,0.5837
S2,714,98.18,0.928,71.32,94.43,0,69.09,3,83.89,0.3959
S2,372,99.96,0.987,84.86,88.35,1,64.08,2,83.14,0.5352
S2,625,98.29,0.984,72.11,74.18,1,65.71,3,90.17,0.3976
S2,258,97.92,0.945,74.62,82.79,1,56.32,3,81.16,0.6234
S2,251,98.1,0.954,89.85,70.59,1,57.04,3,81.24,0.6708
S2,719,98.19,0.925,83.0,94.07,1,62.1,3,97.79,0.5375
S2,287,99.46,0.938,80.72,83.83,1,58.6,1,71.62,0.5889
S2,912,97.24,0.923,72.97,78.31,0,66.88,5,88.12,0.2369
S2,197,97.95,0.862,88.17,93.04,1,57.01,5,88.03,0.6943
S2,230,99.9,0.87,76.96,99.11,1,78.28,5,92.89,0.7826
S2,904,97.46,0.915,95.95,82.1,0,97.53,3,88.54,0.4471
S2,270,99.23,0.944,84.06,92.96,1,74.9,5,78.2,0.7265
S2,282,98.07,0.881,81.53,79.64,1,72.33,1,83.21,0.6362
S2,463,98.75,0.829,92.13,92.74,1,59.29,2,82.39,0.5128
S2,138,97.3,0.892,79.42,98.95,0,61.12,4,94.3,0.6798
S2,626,97.92,0.993,71.17,89.51,1,81.1,3,76.2,0.5369
S2,987,98.5,0.843,66.2,77.17,1,55.89,3,80.9,0.1198
S2,596,97.7,0.93,82.47,90.7,1,58.85,3,77.51,0.4987
S2,615,98.63,0.997,76.99,95.34,0,79.27,2,85.74,0.5171
S2,448,97.66,0.875,75.9,82.11,1,86.76,2,74.22,0.5874
S2,496,98.95,0.978,73.98,88.66,1,97.09,5,80.47,0.6334
S2,821,99.71,0.973,86.86,77.58,1,58.84,4,96.26,0.3246
S2,260,97.26,0.868,80.76,83.64,1,85.88,1,94.64,0.8094
S2,115,97.65,0.82,81.49,74.98,1,62.16,4,97.91,0.6506
S2,592,99.53,0.836,72.32,95.07,1,58.01,1,79.95,0.4149
S2,525,98.89,0.873,84.55,72.9,1,91.05,4,97.66,0.6247
S2,207,97.24,0.992,76.14,71.68,1,64.9,4,83.38,0.717
S2,993,98.46,0.855,90.78,86.03,0,66.58,4,88.82,0.1967
S2,549,97.63,0.985,81.18,87.47,1,69.79,2,82.07,0.4915
S2,410,97.6,0.836,71.58,97.55,1,52.3,2,74.19,0.4187
S2,838,99.82,0.994,65.91,76.1,1,93.88,4,79.2,0.5579
S2,269,99.28,0.859,88.0,93.34,1,98.56,3,97.46,0.8011
S2,645,99.09,0.927,74.84,89.32,1,60.27,4,81.52,0.4396
S2,513,97.72,0.814,62.62,92.25,0,53.8,5,79.73,0.3715
S2,350,97.36,0.86,96.6,74.72,1,74.5,5,99.56,0.7383
S2,858,99.61,0.842,75.47,83.39,1,82.92,3,80.79,0.3848
S2,880,97.02,0.801,89.84,80.68,0,74.67,4,92.11,0.2847
S2,240,98.16,0.831,78.36,90.99,0,82.63,3,97.24,0.6637
S2,373,97.83,0.919,95.64,87.81,1,97.56,2,88.63,0.8231
S2,515,98.71,0.878,61.16,99.03,1,66.57,3,73.85,0.4819
S2,707,97.75,0.945,70.38,74.16,1,94.42,3,98.75,0.5382
S2,838,97.93,0.934,81.83,84.21,1,77.23,5,70.22,0.3553
S2,990,99.55,0.96,72.93,90.82,1,85.66,5,82.23,0.3359
S2,138,98.81,0.973,89.71,81.06,0,91.61,1,95.8,0.8081
S2,913,97.44,0.964,87.54,97.7,1,63.32,1,72.67,0.302
S2,128,99.18,0.89,61.02,95.58,1,67.76,2,93.5,0.7894
S2,576,97.62,0.862,84.02,96.19,0,52.0,3,82.25,0.3863
S2,417,98.3,0.9,93.44,88.27,0,88.96,5,89.88,0.6122
S2,344,98.94,0.907,72.62,84.15,1,53.54,3,99.03,0.6273
S2,847,97.82,0.863,65.57,81.04,1,71.02,1,98.32,0.4689
S2,796,98.15,0.908,89.53,73.59,1,90.94,3,72.28,0.3988
S2,371,99.2,0.821,96.02,98.45,1,55.16,3,93.9,0.5986
S2,539,99.81,0.846,86.28,77.91,1,99.67,5,89.17,0.7242
S2,847,98.59,0.949,93.84,94.06,0,78.22,3,86.76,0.3194
S2,338,97.03,0.837,99.95,70.36,1,56.25,5,82.38,0.5454
S2,476,98.02,0.828,79.98,81.44,0,50.71,1,88.24,0.384
S2,365,98.2,0.857,97.41,87.13,1,66.82,4,84.1,0.6201
S2,458,98.02,0.874,73.77,79.43,1,61.03,1,94.11,0.5572
S2,439,98.31,0.866,89.83,75.82,1,73.18,3,90.76,0.579
S2,488,98.9,0.875,96.06,72.14,0,73.31,1,95.1,0.513
S2,676,97.36,0.828,80.84,99.67,0,57.79,4,76.42,0.2814
S2,788,97.82,0.833,85.06,96.59,1,82.95,3,91.0,0.4577
S2,102,98.52,0.847,98.82,79.37,0,70.62,3,83.3,0.6992
S2,528,97.95,0.88,70.05,70.47,1,81.65,3,97.75,0.5858
S2,241,99.97,0.867,74.24,86.22,1,93.19,5,78.96,0.831
S2,475,98.29,0.958,90.89,79.64,0,58.47,3,74.94,0.4514
S2,769,99.61,0.905,73.64,73.47,1,71.65,3,97.94,0.4074
S2,423,99.69,0.915,80.03,93.71,0,92.07,3,97.07,0.6915
S2,245,99.51,0.912,62.02,80.15,1,86.11,3,70.6,0.7325
S2,392,97.14,0.88,82.62,99.19,1,65.27,3,98.83,0.6694
S2,764,99.84,0.996,85.07,91.19,0,87.81,3,87.54,0.4927
S2,531,97.39,0.807,63.3,95.19,1,69.1,3,99.0,0.5216
S2,804,97.1,0.843,69.76,88.65,1,98.57,2,83.99,0.5138
S2,684,98.24,0.857,77.33,86.85,0,62.74,2,97.37,0.3486
S2,498,97.58,0.976,91.25,82.84,0,58.91,1,95.41,0.5219
S2,916,97.55,0.984,60.87,72.49,1,93.93,1,72.85,0.3867
S2,988,97.86,0.969,73.25,92.12,0,74.84,3,76.95,0.2494
S2,443,97.75,0.883,60.2,80.2,0,87.21,3,75.12,0.5517
S2,239,99.05,0.983,80.85,75.9,1,97.51,3,83.04,0.8215
S2,286,97.56,0.82,79.95,73.43,1,59.86,1,82.61,0.6259
S2,904,98.63,0.93,90.21,72.35,1,55.01,5,82.9,0.3219
S2,160,99.96,0.987,60.16,84.26,1,60.83,1,92.45,0.755
S2,479,98.3,0.951,90.35,95.11,0,55.74,3,90.14,0.5219
S2,809,98.93,0.856,95.65,73.86,1,98.1,4,87.35,0.5527
S2,906,99.91,0.944,72.7,85.44,1,85.67,2,82.8,0.3661
S2,539,97.41,0.859,73.35,81.37,1,82.79,4,76.25,0.5581
S2,418,98.26,0.822,60.04,86.2,1,97.58,1,79.32,0.6261
S2,401,99.55,0.943,77.16,71.74,1,98.92,5,75.94,0.6999
S2,443,99.8,0.836,84.52,86.05,1,95.65,4,95.38,0.6894
S2,110,98.8,0.822,64.91,86.5,1,82.99,4,73.87,0.7448
S2,161,97.43,0.91,86.29,96.1,1,74.84,2,75.66,0.7316
S2,944,99.7,0.924,74.63,75.99,1,52.2,1,84.56,0.2397
S2,325,97.52,0.81,86.92,94.44,1,93.85,5,94.38,0.7794
S2,252,98.06,0.801,70.04,92.54,1,55.01,1,97.13,0.6794
S2,810,98.13,0.976,90.99,97.43,1,54.31,1,86.78,0.3822
S2,663,98.34,0.823,81.95,97.39,1,82.81,5,78.24,0.5017
S2,871,99.37,0.917,81.33,92.98,1,91.57,2,98.89,0.4622
S2,670,99.41,0.991,79.53,97.76,1,84.28,3,87.98,0.5649
S2,683,99.16,0.902,93.68,77.77,1,68.25,4,74.03,0.4371
S2,759,97.07,0.828,82.17,74.67,1,91.47,1,90.48,0.4486
S2,960,98.69,0.879,66.38,78.41,1,50.27,5,77.08,0.1761
S2,674,99.24,0.925,85.03,95.2,1,58.23,3,82.1,0.4697
S2,409,98.33,0.953,80.56,79.41,0,75.05,1,76.24,0.4798
S2,984,99.83,0.921,62.76,94.56,1,93.9,4,70.77,0.3435
S2,342,99.47,0.807,83.24,81.16,1,55.19,4,95.22,0.6226
S2,592,98.91,0.829,63.18,93.99,1,75.11,1,70.5,0.3764
S2,465,97.19,0.874,88.99,95.42,0,60.29,1,89.42,0.4531
S2,429,98.96,0.941,86.19,90.34,0,60.8,3,76.89,0.5502
S2,206,99.73,0.917,79.73,99.39,1,92.08,4,85.84,0.7862
S2,325,98.14,0.809,89.95,91.91,0,58.39,5,96.99,0.6276
S2,924,99.51,0.959,71.23,77.35,1,53.4,1,94.32,0.2639
S2,317,97.94,0.921,77.86,99.53,1,54.28,5,74.67,0.5967
S2,852,98.71,0.977,60.61,90.51,0,67.51,3,74.81,0.3494
S2,605,98.95,0.884,99.53,83.07,1,77.06,1,91.28,0.5966
S2,358,99.03,0.898,62.25,84.76,0,50.57,2,87.79,0.569
S2,987,99.65,0.881,64.18,92.98,0,99.69,2,72.52,0.3159
S2,873,97.7,0.944,79.8,92.6,1,96.95,5,86.51,0.5059
S2,616,97.79,0.95,75.04,95.23,1,73.27,1,78.74,0.5542
S2,872,99.11,0.945,81.29,77.22,0,57.31,5,73.85,0.272
S2,153,97.53,0.858,93.4,98.44,1,58.07,4,96.92,0.6813
S2,146,98.39,0.927,66.34,77.85,1,69.48,3,93.4,0.716
S2,826,97.06,0.868,85.58,84.41,1,95.63,1,77.08,0.4094
S2,788,97.42,0.967,60.72,76.34,0,70.64,2,92.19,0.2988
S2,620,99.04,0.811,91.6,83.03,1,69.37,5,81.25,0.4829
S2,198,99.24,0.808,92.63,89.5,1,95.9,2,83.25,0.7746
S2,119,97.35,0.82,75.18,84.76,0,99.69,5,92.65,0.8496
S2,989,97.68,0.84,66.93,77.46,1,69.19,2,72.13,0.1726
S2,852,97.3,0.808,92.44,81.61,0,98.13,3,79.67,0.393
S2,672,98.3,0.814,96.37,87.83,1,56.49,1,93.2,0.4103
S2,990,97.38,0.861,63.01,96.93,1,59.99,4,88.13,0.2923
S2,589,98.31,0.82,83.19,82.71,1,71.74,3,78.75,0.3812
S2,518,99.2,0.96,97.53,87.25,0,69.13,4,79.61,0.4702
S2,789,99.05,0.811,85.75,97.33,0,61.5,5,96.65,0.3332
S2,949,97.84,0.982,92.81,95.23,1,73.79,3,97.25,0.443
S2,161,99.02,0.974,69.19,75.56,0,86.69,4,73.34,0.7424
S2,244,99.78,0.842,64.09,80.85,1,57.84,4,72.67,0.5738
S2,315,98.04,0.814,75.05,93.66,1,68.19,2,93.07,0.7496
S2,102,97.99,0.821,75.8,91.93,1,51.53,5,90.96,0.6844
S2,259,98.71,0.912,91.45,93.02,1,97.76,5,91.63,0.8154
S2,838,97.74,0.92,76.25,74.78,1,88.04,2,84.35,0.4267
S2,880,98.95,0.863,69.46,83.8,1,66.29,5,75.25,0.2266
S2,219,99.5,0.859,95.45,90.86,0,58.69,3,70.05,0.5271
S2,992,98.38,0.906,91.31,82.18,1,76.52,5,75.83,0.2703
S2,188,99.04,0.861,86.69,86.93,1,61.22,2,94.33,0.7296
S2,428,98.96,0.987,68.28,92.79,1,77.13,1,71.56,0.6557
S2,679,97.12,0.877,68.19,85.11,0,70.35,1,78.6,0.2884
S2,456,97.55,0.844,79.65,88.31,1,77.77,2,89.12,0.6021
S2,709,99.68,0.829,81.24,80.29,1,76.88,3,71.23,0.2591
S2,366,99.82,0.926,70.24,80.95,1,50.27,4,99.64,0.5662
S2,716,99.34,0.865,64.93,75.63,1,85.03,4,90.01,0.4645
S2,422,99.76,0.838,74.53,99.75,1,79.37,2,83.99,0.5911
S2,734,97.92,0.855,77.16,88.21,1,80.25,1,80.25,0.3961
S2,640,97.74,0.862,62.1,75.83,1,63.63,3,97.27,0.468
S2,748,98.15,0.925,82.59,74.93,0,97.68,4,92.64,0.4508
S2,294,97.17,0.835,60.08,76.86,1,68.69,5,95.21,0.6171
S2,837,99.43,0.947,66.05,91.53,0,62.21,5,76.18,0.2424
S2,431,99.95,0.861,65.88,84.96,1,51.6,1,99.19,0.5473
S2,269,99.47,0.898,87.5,86.07,1,79.77,1,70.3,0.6856
S2,620,98.66,0.931,79.44,90.88,1,91.71,3,90.17,0.6643
S2,562,97.89,0.909,93.44,91.87,0,59.58,1,85.67,0.4374
S2,139,97.59,0.932,70.59,92.4,1,84.07,1,89.33,0.8083
S2,636,98.09,0.865,68.42,72.39,0,50.21,1,95.13,0.3283
S2,360,99.0,0.993,92.12,94.97,0,79.74,5,75.75,0.5941
S2,494,98.34,0.892,77.77,75.23,0,53.53,3,86.33,0.5009
S2,325,99.8,0.864,70.97,89.04,0,94.84,4,99.8,0.6997
S2,223,99.56,0.859,76.73,76.76,1,64.29,4,98.41,0.7293
S2,137,97.31,0.809,77.01,94.78,1,74.51,4,71.62,0.7672
S2,427,97.39,0.937,82.88,92.95,1,69.57,1,93.19,0.7109
S2,350,99.03,0.853,61.51,75.26,1,78.93,2,96.35,0.6444
S2,275,97.69,0.992,69.92,86.51,1,65.68,3,90.16,0.692
S2,701,99.37,0.842,78.68,91.65,1,96.26,2,74.21,0.5418
S2,553,98.77,0.906,81.69,75.08,0,66.26,4,77.82,0.3995
S2,136,97.69,0.947,66.35,74.39,1,76.17,5,75.47,0.7349
S2,415,98.44,0.974,67.74,81.27,1,70.06,5,85.64,0.632
S2,787,98.22,0.831,89.1,97.56,1,61.53,2,79.72,0.3885
S2,895,99.62,0.997,91.42,72.03,1,99.52,1,76.83,0.4701
S2,692,97.1,0.981,63.01,80.77,1,83.72,2,85.23,0.5019
S2,213,99.69,0.993,99.6,94.19,0,75.61,1,84.11,0.761
S2,139,98.96,0.971,77.32,80.33,0,82.41,4,78.72,0.6439
S2,400,99.21,0.976,83.43,71.65,0,75.48,1,75.55,0.5485
S2,323,97.01,0.92,83.75,88.98,1,87.81,2,78.84,0.6655
S2,417,98.88,0.969,73.84,98.74,1,60.76,5,81.75,0.6435
S2,448,98.77,0.907,81.79,87.39,1,99.39,3,75.02,0.637
S2,214,98.61,0.908,83.34,94.43,0,64.78,4,86.88,0.6178
S2,797,99.36,0.913,90.43,70.43,1,69.99,3,87.98,0.3493
S2,422,98.67,0.999,86.47,89.82,1,98.46,1,77.98,0.7206
S2,667,99.57,0.821,77.87,74.53,1,62.79,2,77.55,0.4791
S3,139,97.7,0.961,67.65,90.96,1,58.46,3,84.17,0.66
S3,965,99.42,0.855,61.01,87.1,1,81.26,2,82.4,0.2835
S3,139,97.54,0.872,86.07,76.65,1,98.24,1,74.33,0.7876
S3,958,99.44,0.816,79.11,87.55,1,99.63,4,97.3,0.3512
S3,848,99.82,0.87,98.62,90.28,0,61.92,5,79.95,0.2304
S3,388,98.01,0.998,63.93,97.06,0,65.12,4,88.63,0.5994
S3,361,98.59,0.879,62.9,96.67,0,89.38,5,75.39,0.6448
S3,315,98.97,0.934,67.25,98.09,1,57.73,3,81.35,0.6094
S3,246,97.24,0.824,75.07,95.24,0,66.27,3,75.19,0.5455
S3,435,98.48,0.984,67.01,86.22,1,77.67,2,95.47,0.6318
S3,267,98.08,0.966,78.55,95.47,1,62.1,4,87.54,0.702
S3,191,99.62,0.877,73.59,91.67,0,51.27,5,83.77,0.5551
S3,452,99.63,0.87,99.98,92.14,1,50.97,1,73.62,0.4476
S3,670,99.1,0.886,98.67,74.64,1,98.57,5,73.74,0.5249
S3,670,98.97,0.88,74.59,75.39,1,74.27,2,92.73,0.4897
S3,915,99.2,0.852,91.68,75.41,1,98.6,2,83.38,0.3611
S3,780,98.1,0.998,69.67,76.28,0,68.96,1,78.05,0.3
S3,880,98.21,0.962,62.31,82.54,1,90.95,3,71.3,0.398
S3,462,98.66,0.854,61.62,79.46,0,56.99,3,88.62,0.422
S3,656,99.81,0.996,61.17,71.47,1,52.76,5,89.62,0.4801
S3,444,99.17,0.803,89.44,91.72,1,67.55,3,77.23,0.5415
S3,792,98.65,0.888,73.69,82.1,1,52.02,5,80.45,0.3033
S3,269,99.31,0.914,92.95,72.34,0,74.33,1,74.17,0.6235
S3,455,98.11,0.808,94.95,93.67,1,81.94,5,70.41,0.5684
S3,290,99.19,0.832,72.22,70.59,0,55.88,1,83.15,0.5666
S3,766,98.23,0.852,71.57,86.8,1,71.14,1,98.51,0.3962
S3,521,97.84,0.944,72.32,92.72,1,95.55,2,91.06,0.6806
S3,799,98.83,0.988,79.02,81.18,1,78.29,2,95.1,0.5073
S3,106,99.06,0.925,60.64,87.22,1,74.75,5,97.44,0.8573
S3,232,98.38,0.913,60.43,71.52,1,82.21,5,70.96,0.6911
S3,846,98.7,0.907,89.42,77.11,1,94.33,2,70.86,0.419
S3,656,99.08,0.87,92.33,89.91,1,90.22,3,73.94,0.425
S3,925,99.3,0.966,68.17,93.71,1,62.69,2,86.87,0.2924
S3,860,99.69,0.908,83.76,73.43,0,51.69,2,70.37,0.2089
S3,130,98.06,0.846,68.64,98.99,0,64.82,2,72.15,0.5353
S3,634,99.85,0.827,89.37,81.84,0,95.05,2,82.37,0.5352
S3,525,98.91,0.997,76.82,97.74,1,72.04,2,85.01,0.5941
S3,493,99.36,0.803,92.91,86.19,0,87.48,1,74.31,0.5166
S3,771,99.1,0.987,97.94,89.32,1,88.73,4,96.62,0.6041
S3,462,97.62,0.844,82.22,75.28,1,80.9,2,91.41,0.6048
S3,536,97.21,0.932,96.03,96.54,1,59.37,2,77.71,0.5431
S3,769,99.18,0.86,61.35,72.62,0,75.93,1,85.1,0.3304
S3,650,98.53,0.972,78.51,99.62,1,73.59,5,72.04,0.4994
S3,181,99.11,0.909,80.14,81.76,1,82.0,5,84.22,0.8066
S3,455,98.43,0.828,76.63,74.93,0,91.86,3,80.24,0.5697
S3,357,97.94,0.854,72.59,88.17,1,51.63,3,97.84,0.5983
S3,817,97.86,0.864,88.92,95.97,0,66.31,4,92.9,0.3994
S3,688,99.19,0.977,82.11,81.91,0,87.59,1,81.16,0.4577
S3,623,97.83,0.953,63.3,70.26,0,91.15,1,75.03,0.4745
S3,394,99.14,0.966,98.03,96.17,1,59.02,2,99.16,0.6356
S3,323,98.15,0.81,95.5,87.44,1,67.76,4,95.1,0.7042
S3,624,99.31,0.916,74.14,72.79,1,75.04,1,80.1,0.4888
S3,145,97.43,1.0,69.85,97.18,1,79.05,4,82.74,0.7999
S3,766,97.61,0.957,85.14,93.2,1,69.77,3,87.13,0.5173
S3,212,99.06,0.824,61.73,85.98,1,85.64,3,79.46,0.6586
S3,332,98.68,0.936,79.84,83.4,1,72.69,2,76.32,0.6002
S3,116,97.61,0.949,86.91,91.18,1,66.6,2,89.61,0.8852
S3,459,99.71,0.903,76.27,80.86,1,71.23,5,98.11,0.6109
S3,322,97.83,0.816,98.89,89.65,0,58.47,1,75.63,0.5375
S3,965,98.26,0.807,88.75,74.53,1,57.23,1,80.19,0.1755
S3,799,97.61,0.988,97.36,74.27,1,81.14,5,71.58,0.3997
S3,547,98.16,0.852,96.32,79.33,1,70.53,1,90.12,0.5455
S3,955,98.47,0.876,65.27,96.57,0,97.09,1,93.96,0.3034
S3,464,97.89,0.959,86.75,95.51,0,66.97,2,79.34,0.5585
S3,774,99.31,0.938,83.87,84.76,1,82.13,4,73.88,0.4093
S3,425,98.18,0.994,62.19,87.56,1,85.01,3,89.5,0.6648
S3,566,99.19,0.819,72.72,88.83,0,89.42,3,84.17,0.5334
S3,513,97.62,0.941,81.38,81.2,0,68.29,3,85.69,0.4851
S3,554,98.13,0.816,81.93,91.04,1,74.26,1,80.78,0.5396
S3,685,97.02,0.8,92.56,88.24,1,89.12,5,98.34,0.5508
S3,332,99.28,0.824,83.51,80.63,1,93.44,5,82.94,0.6638
S3,323,98.88,0.923,78.66,78.52,0,64.24,3,84.77,0.5611
S3,930,99.45,0.935,90.08,99.42,1,62.11,2,76.93,0.2865
S3,511,98.37,0.888,82.84,78.53,0,67.0,5,79.07,0.4361
S3,671,99.4,0.809,95.35,75.22,1,79.52,2,96.22,0.5164
S3,434,98.94,0.927,96.22,95.04,1,91.63,1,72.4,0.6566
S3,321,97.01,0.817,84.18,94.33,1,82.21,1,77.0,0.6327
S3,136,97.76,0.828,82.57,77.16,1,60.11,4,84.21,0.6738
S3,377,98.48,0.903,88.05,95.46,0,52.59,1,74.73,0.4688
S3,295,98.86,0.868,89.02,97.35,1,77.81,1,95.66,0.7588
S3,963,97.2,0.893,89.09,79.95,1,88.13,2,90.97,0.3691
S3,583,99.12,0.927,84.83,79.86,0,75.27,5,93.26,0.5359
S3,341,98.63,0.832,90.51,73.93,0,68.33,5,90.97,0.5492
S3,423,98.58,0.979,65.76,88.32,1,59.89,3,89.95,0.566
S3,830,97.88,0.912,92.86,90.82,1,78.73,2,82.76,0.4242
S3,291,98.78,0.804,72.42,72.2,0,80.58,2,82.79,0.6092
S3,116,97.08,0.926,95.43,76.27,1,91.72,4,88.43,0.9097
S3,623,97.19,0.893,65.27,78.11,1,86.96,1,75.36,0.5037
S3,500,99.2,0.94,60.14,83.38,1,75.77,5,74.74,0.5942
S3,985,97.97,0.957,60.63,94.71,0,90.48,3,70.63,0.2902
S3,804,98.04,0.988,68.41,76.73,1,55.67,4,78.41,0.3373
S3,121,97.63,1.0,64.55,94.23,0,61.94,4,71.78,0.708
S3,573,98.34,0.91,82.16,96.7,1,87.66,1,97.89,0.6065
S3,219,97.16,0.912,77.94,76.02,1,71.08,5,73.94,0.7378
S3,309,97.9,0.804,84.24,99.79,1,78.69,3,78.73,0.6557
S3,405,98.58,0.973,67.71,85.5,1,93.15,2,77.03,0.7075
S3,369,98.4,0.806,90.15,86.55,1,96.42,1,86.05,0.7035
S3,803,100.0,0.927,84.42,88.48,1,96.42,3,74.32,0.4688
S3,786,98.17,0.82,68.85,94.08,1,67.76,1,94.12,0.3989
S3,384,98.16,0.857,75.96,89.6,1,80.94,2,73.85,0.6235
S3,815,98.51,0.828,88.73,92.05,1,81.08,2,97.25,0.5037
S3,775,97.57,0.827,87.21,83.19,1,64.3,3,94.05,0.4607
S3,862,99.63,0.815,82.49,87.7,1,72.88,1,89.58,0.3988
S3,326,98.72,0.864,99.16,77.41,1,70.85,2,82.44,0.5803
S3,480,97.58,0.885,65.27,80.9,1,84.14,4,76.51,0.5713
S3,559,99.38,0.893,79.53,88.95,1,79.9,2,75.28,0.5164
S3,106,97.1,0.888,84.96,71.23,1,95.4,3,87.83,0.8318
S3,128,99.95,0.905,99.76,87.36,1,62.49,5,93.68,0.8264
S3,132,99.6,0.972,81.7,86.52,1,80.02,2,74.44,0.7807
S3,745,98.74,0.926,77.69,75.6,1,85.01,4,85.89,0.5045
S3,978,97.33,0.803,96.89,98.0,0,52.97,5,90.32,0.165
S3,178,97.65,0.835,80.26,72.51,1,81.81,5,81.96,0.6963
S3,558,97.84,0.87,97.57,71.55,0,79.7,3,97.49,0.5139
S3,669,97.72,0.99,90.02,95.84,0,65.96,4,81.2,0.4552
S3,637,98.49,0.816,66.72,95.21,0,99.24,2,83.04,0.5125
S3,581,99.83,0.942,66.7,81.89,1,70.37,2,80.6,0.5073
S3,529,98.33,0.807,72.72,99.26,1,58.71,4,96.78,0.5312
S3,837,98.98,0.873,62.71,99.26,1,77.7,2,75.73,0.4143
S3,384,99.07,0.954,81.7,73.75,1,67.97,1,79.2,0.575
S3,615,99.61,0.869,94.39,84.38,1,61.61,3,93.51,0.5902
S3,198,97.1,0.886,76.0,71.6,0,66.8,3,81.68,0.5675
S3,496,98.21,0.981,85.93,80.73,1,86.71,2,82.03,0.6742
S3,588,99.35,0.813,99.26,72.15,1,64.97,3,96.14,0.5121
S3,138,99.44,0.906,67.75,74.82,1,78.81,3,81.45,0.8232
S3,370,99.78,0.873,74.32,96.78,1,50.02,4,93.14,0.5389
S3,986,99.11,0.993,61.0,95.33,1,55.71,1,92.13,0.2747
S3,896,97.74,0.959,69.28,95.74,0,87.28,4,91.8,0.3348
S3,256,98.52,0.824,91.18,70.98,0,60.28,4,97.67,0.638
